Judul,Link_Embed,Info_Detail,Deskripsi,URL_Sumber,Tipe_Media,Lirik
Never Stop Dreams (2003),https://drive.google.com/file/d/1-OaiBAwC_VCT2sOwGHXOmr5BfZun5rQG/preview,Artist: Project DMM | Released: 2003 | Album: Ultraman Cosmos complete song Collection,Never Stop Dreams is an insert song from Ultraman Cosmos.,https://ferdevil87.github.io/neverstopdream/
Wandaba Team Eyes (2003),https://drive.google.com/file/d/1e81_iOBNUMIH65pY4FRIwi6-6mFkwv77/preview,Artist: Project DMM | Released: 2003 | Album: Ultraman Cosmos complete song Collection,Wandaba Team Eyes is an insert song from Ultraman Cosmos and the main theme of Team Eyes.,https://ferdevil87.github.io/wandabaeyes/
ECLIPSE (2003),https://drive.google.com/file/d/1S-RilrPQvOzPL7e4BDkA4mLbLjXjszXF/preview,Artist: Project DMM | Released: 2003 | Album: Ultraman Cosmos complete song Collection,"ECLIPSE is an insert song from Ultraman Cosmos. As the name suggests, this song is most associated with Cosmos' Eclipse Mode.",https://ferdevil87.github.io/eclipse/
Spirit (2003),https://drive.google.com/file/d/1sUILPvEKnXPzld4HvjcbHq_92qNpFoSb/preview,Artist: Project DMM | Released: 2003 | Album: Ultraman Cosmos complete song Collection,Spirit is the main opening on Ultraman Cosmos that has been phenomenal for many years.,https://ferdevil87.github.io/spirit/
Never Good-Bye (2004),https://drive.google.com/file/d/1lVmJhtpd9_G_76mhEudWnwdgFxuC8ox7/preview,Artist: TMG | Released: 2004 | Album: TMG I,Never Good-Bye is ending song from Ultraman Next.,https://ferdevil87.github.io/nevergoodbye/
Eiyuu (2004),https://drive.google.com/file/d/15lZwK6ed9Y4lybKVJL3RYIbfW6-lTfEN/preview,Artist: DOA | Released: 2004 | Album: Ultraman Nexus Original Soundtrack Vol 1,"Eiyuu (英雄, lit. Hero) is the first opening theme of Ultraman Nexus. It was used in episode 1 to episode 25.",https://ferdevil87.github.io/eiyuu/
Itsumo Kokoro ni Taiyou wo (2004),https://drive.google.com/file/d/1SFbQIZcHug3K-IwKKTellqQ02VtO6yRL/preview,Artist: U-ka Saegusa IN db | Released: 2004 | Album: Ultraman Nexus Original Soundtrack Vol 1,"Itsumo Kokoro ni Taiyou wo (いつも心に太陽を, lit. ""The Sun Is Always in My Heart"") is the first ending song for Ultraman Nexus.",https://ferdevil87.github.io/itsumokokoroni/
Tobitatenai Watashi ni Anata ga Tsubasa wo Kureta (2004),https://drive.google.com/file/d/1TipkF6hVaH9oKLMAx0f9qTO0IDiKs2gF/preview,Artist: U-ka Saegusa IN db | Released: 2004 | Album: Ultraman Nexus Original Soundtrack Vol 1,"Tobitatenai Watashi ni Anata ga Tsubasa wo Kureta (飛び立てない私にあなたが翼をくれた, lit. ""You Gave Me Wings When I Couldn't Fly"") is the second ending theme of Ultraman Nexus.",https://ferdevil87.github.io/tobitatenai/
Aoi Kajitsu (2004),https://drive.google.com/file/d/1d-Up-YJIWOLYI7nhmBqTONYNsFZCW3d8/preview,Artist: DOA | Released: 2004 | Album: Ultraman Nexus Original Soundtrack Vol 2,"Aoi Kajitsu (青い果実, lit. ""Unripe Fruit""/""Blue Fruit"") is the second opening theme of Ultraman Nexus. It was used from episode 26 and onward.",https://ferdevil87.github.io/aoikaijutsu/
Akaku Atsui Kodou (2004),https://drive.google.com/file/d/1VvYWWLRWaAIP3BPzBLa3Gta85R4MtNUA/preview,Artist: Aiuchi Rina | Released: 2004 | Album: Ultraman Nexus Original Soundtrack Vol 2,Akaku Atsui Kodou is an third ending theme (ED) from Ultraman Nexus. It was performed by Rina Aiuchi.,https://ferdevil87.github.io/akaku/
